id,date,home_team_score,period,postseason,season,status,time,visitor_team_score,home_team.id,home_team.abbreviation,home_team.city,home_team.conference,home_team.division,home_team.full_name,home_team.name,visitor_team.id,visitor_team.abbreviation,visitor_team.city,visitor_team.conference,visitor_team.division,visitor_team.full_name,visitor_team.name
32896,2017-11-29T00:00:00.000Z,102,4,False,2017,Final, ,120,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
32897,2017-11-30T00:00:00.000Z,111,4,False,2017,Final, ,110,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
32898,2017-12-01T00:00:00.000Z,109,4,False,2017,Final, ,91,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
32899,2017-12-02T00:00:00.000Z,116,4,False,2017,Final, ,111,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
32900,2017-12-04T00:00:00.000Z,91,4,False,2017,Final, ,113,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
32901,2017-12-04T00:00:00.000Z,96,4,False,2017,Final, ,93,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
32902,2017-12-05T00:00:00.000Z,92,4,False,2017,Final, ,106,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
32903,2017-12-06T00:00:00.000Z,110,4,False,2017,Final, ,106,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
32904,2017-12-09T00:00:00.000Z,101,4,False,2017,Final, ,104,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
32905,2017-12-10T00:00:00.000Z,81,4,False,2017,Final, ,91,9,DET,Detroit,East,Central,Detroit Pistons,Pistons,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
32906,2017-12-11T00:00:00.000Z,96,4,False,2017,Final, ,91,13,LAC,LA,West,Pacific,LA Clippers,Clippers,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
32907,2017-12-12T00:00:00.000Z,84,4,False,2017,Final, ,103,9,DET,Detroit,East,Central,Detroit Pistons,Pistons,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
32908,2017-12-13T00:00:00.000Z,95,4,False,2017,Final, ,100,12,IND,Indiana,East,Central,Indiana Pacers,Pacers,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
32909,2017-12-15T00:00:00.000Z,96,4,False,2017,Final, ,94,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
32910,2017-12-16T00:00:00.000Z,106,4,False,2017,Final, ,108,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
32911,2017-12-18T00:00:00.000Z,120,4,False,2017,Final, ,99,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
32912,2017-12-20T00:00:00.000Z,112,4,False,2017,Final, ,94,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
32913,2017-12-21T00:00:00.000Z,102,4,False,2017,Final, ,93,20,NYK,New York,East,Atlantic,New York Knicks,Knicks,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
32914,2017-12-22T00:00:00.000Z,118,4,False,2017,Final, ,128,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets,13,LAC,LA,West,Pacific,LA Clippers,Clippers
32915,2017-12-23T00:00:00.000Z,111,4,False,2017,Final, ,106,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
32916,2017-12-26T00:00:00.000Z,99,4,False,2017,Final, ,97,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
32917,2017-12-27T00:00:00.000Z,128,4,False,2017,Final, ,113,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
32918,2017-12-29T00:00:00.000Z,111,4,False,2017,Final, ,98,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
32919,2017-12-31T00:00:00.000Z,110,4,False,2017,Final, ,123,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
32920,2018-01-03T00:00:00.000Z,102,4,False,2017,Final, ,88,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
32921,2018-01-03T00:00:00.000Z,134,4,False,2017,Final, ,111,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
32922,2018-01-05T00:00:00.000Z,124,4,False,2017,Final, ,127,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
32961,2017-10-20T00:00:00.000Z,120,4,False,2017,Final, ,128,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
32962,2017-10-21T00:00:00.000Z,128,4,False,2017,Final, ,94,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
32963,2017-10-25T00:00:00.000Z,102,4,False,2017,Final, ,99,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
32964,2017-10-26T00:00:00.000Z,96,4,False,2017,Final, ,91,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
32965,2017-10-27T00:00:00.000Z,119,4,False,2017,Final, ,116,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
32966,2017-10-28T00:00:00.000Z,96,4,False,2017,Final, ,81,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
32967,2017-10-29T00:00:00.000Z,107,4,False,2017,Final, ,115,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
32968,2017-10-30T00:00:00.000Z,122,4,False,2017,Final, ,125,16,MIA,Miami,East,Southeast,Miami Heat,Heat,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
32969,2017-10-31T00:00:00.000Z,91,4,False,2017,Final, ,110,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
32970,2017-11-01T00:00:00.000Z,107,4,False,2017,Final, ,124,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
32971,2017-11-01T00:00:00.000Z,129,4,False,2017,Final, ,111,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
32972,2017-11-03T00:00:00.000Z,122,4,False,2017,Final, ,130,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
32973,2017-11-04T00:00:00.000Z,108,4,False,2017,Final, ,127,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
32974,2017-11-05T00:00:00.000Z,88,4,False,2017,Final, ,104,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
32975,2017-11-06T00:00:00.000Z,97,4,False,2017,Final, ,80,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors,16,MIA,Miami,East,Southeast,Miami Heat,Heat
32976,2017-11-07T00:00:00.000Z,124,4,False,2017,Final, ,119,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
32977,2017-11-11T00:00:00.000Z,118,4,False,2017,Final, ,110,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
32978,2017-11-13T00:00:00.000Z,93,4,False,2017,Final, ,100,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
32979,2017-11-15T00:00:00.000Z,99,4,False,2017,Final, ,95,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
32980,2017-11-17T00:00:00.000Z,87,4,False,2017,Final, ,111,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
32981,2017-11-20T00:00:00.000Z,102,4,False,2017,Final, ,110,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
32982,2017-11-22T00:00:00.000Z,129,4,False,2017,Final, ,124,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
32983,2017-11-22T00:00:00.000Z,108,4,False,2017,Final, ,91,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
32984,2017-11-24T00:00:00.000Z,100,4,False,2017,Final, ,99,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
32985,2017-11-25T00:00:00.000Z,110,4,False,2017,Final, ,95,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans
32986,2017-11-27T00:00:00.000Z,117,4,False,2017,Final, ,103,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
32987,2017-11-28T00:00:00.000Z,89,4,False,2017,Final, ,92,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
32988,2017-11-29T00:00:00.000Z,118,4,False,2017,Final, ,113,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
32989,2018-01-31T00:00:00.000Z,127,4,False,2017,Final, ,105,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
32990,2018-02-01T00:00:00.000Z,104,4,False,2017,Final, ,102,9,DET,Detroit,East,Central,Detroit Pistons,Pistons,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
32991,2018-02-02T00:00:00.000Z,103,4,False,2017,Final, ,97,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers,16,MIA,Miami,East,Southeast,Miami Heat,Heat
32992,2018-02-03T00:00:00.000Z,115,4,False,2017,Final, ,108,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
32993,2018-02-05T00:00:00.000Z,104,4,False,2017,Final, ,101,13,LAC,LA,West,Pacific,LA Clippers,Clippers,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
32994,2018-02-06T00:00:00.000Z,116,4,False,2017,Final, ,98,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
32995,2018-02-07T00:00:00.000Z,115,4,False,2017,Final, ,106,9,DET,Detroit,East,Central,Detroit Pistons,Pistons,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
32996,2018-02-08T00:00:00.000Z,121,4,False,2017,Final, ,103,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
32997,2018-02-09T00:00:00.000Z,100,4,False,2017,Final, ,82,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans
32998,2018-02-10T00:00:00.000Z,112,4,False,2017,Final, ,98,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers,13,LAC,LA,West,Pacific,LA Clippers,Clippers
32999,2018-02-11T00:00:00.000Z,104,4,False,2017,Final, ,97,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
33000,2018-02-12T00:00:00.000Z,108,4,False,2017,Final, ,92,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
33001,2018-02-13T00:00:00.000Z,108,4,False,2017,Final, ,126,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
33002,2018-02-14T00:00:00.000Z,104,4,False,2017,Final, ,98,9,DET,Detroit,East,Central,Detroit Pistons,Pistons,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
33003,2018-02-14T00:00:00.000Z,139,4,False,2017,Final, ,117,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
33004,2018-02-24T00:00:00.000Z,116,4,False,2017,Final, ,105,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
33005,2018-02-25T00:00:00.000Z,94,4,False,2017,Final, ,110,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
33006,2018-02-26T00:00:00.000Z,104,4,False,2017,Final, ,123,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
33007,2018-02-28T00:00:00.000Z,92,4,False,2017,Final, ,105,13,LAC,LA,West,Pacific,LA Clippers,Clippers,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
33008,2018-03-01T00:00:00.000Z,97,4,False,2017,Final, ,108,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
33009,2018-03-02T00:00:00.000Z,110,4,False,2017,Final, ,99,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
33010,2018-03-24T00:00:00.000Z,117,4,False,2017,Final, ,95,9,DET,Detroit,East,Central,Detroit Pistons,Pistons,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
33011,2018-03-25T00:00:00.000Z,114,4,False,2017,Final, ,121,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
33012,2018-03-26T00:00:00.000Z,137,4,False,2017,Final, ,128,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
33013,2018-03-27T00:00:00.000Z,103,4,False,2017,Final, ,107,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
33014,2018-03-28T00:00:00.000Z,118,4,False,2017,Final, ,101,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
33015,2018-03-29T00:00:00.000Z,103,4,False,2017,Final, ,92,16,MIA,Miami,East,Southeast,Miami Heat,Heat,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
33016,2018-03-30T00:00:00.000Z,91,4,False,2017,Final, ,101,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
33017,2018-04-01T00:00:00.000Z,97,4,False,2017,Final, ,121,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
33018,2018-04-03T00:00:00.000Z,107,4,False,2017,Final, ,111,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
33019,2018-04-03T00:00:00.000Z,97,4,False,2017,Final, ,94,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
33020,2018-04-04T00:00:00.000Z,105,4,False,2017,Final, ,100,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
33021,2018-04-05T00:00:00.000Z,126,4,False,2017,Final, ,106,12,IND,Indiana,East,Central,Indiana Pacers,Pacers,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
33022,2018-04-06T00:00:00.000Z,122,4,False,2017,Final, ,98,20,NYK,New York,East,Atlantic,New York Knicks,Knicks,16,MIA,Miami,East,Southeast,Miami Heat,Heat
33023,2018-04-07T00:00:00.000Z,120,4,False,2017,Final, ,126,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans
33024,2018-04-08T00:00:00.000Z,106,4,False,2017,Final, ,112,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
33025,2018-04-09T00:00:00.000Z,98,4,False,2017,Final, ,108,9,DET,Detroit,East,Central,Detroit Pistons,Pistons,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
33026,2018-04-11T00:00:00.000Z,137,4,False,2017,Final, ,123,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
33128,2017-10-31T00:00:00.000Z,101,4,False,2017,Final, ,83,12,IND,Indiana,East,Central,Indiana Pacers,Pacers,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
33129,2017-11-01T00:00:00.000Z,126,4,False,2017,Final, ,121,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
33130,2017-11-03T00:00:00.000Z,94,4,False,2017,Final, ,99,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans
33131,2017-11-04T00:00:00.000Z,112,4,False,2017,Final, ,99,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
33132,2017-11-05T00:00:00.000Z,96,4,False,2017,Final, ,107,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
33133,2017-11-07T00:00:00.000Z,119,4,False,2017,Final, ,114,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
33134,2017-11-08T00:00:00.000Z,115,4,False,2017,Final, ,126,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns,16,MIA,Miami,East,Southeast,Miami Heat,Heat
33135,2017-11-09T00:00:00.000Z,122,4,False,2017,Final, ,118,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans
33136,2017-11-10T00:00:00.000Z,87,4,False,2017,Final, ,105,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
33137,2017-11-11T00:00:00.000Z,118,4,False,2017,Final, ,91,20,NYK,New York,East,Atlantic,New York Knicks,Knicks,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
33138,2017-11-13T00:00:00.000Z,98,4,False,2017,Final, ,109,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
33139,2017-11-15T00:00:00.000Z,113,4,False,2017,Final, ,116,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
