id,date,home_team_score,period,postseason,season,status,time,visitor_team_score,home_team.id,home_team.abbreviation,home_team.city,home_team.conference,home_team.division,home_team.full_name,home_team.name,visitor_team.id,visitor_team.abbreviation,visitor_team.city,visitor_team.conference,visitor_team.division,visitor_team.full_name,visitor_team.name
24373,2010-12-12T00:00:00.000Z,85,4,False,2010,Final, ,94,13,LAC,LA,West,Pacific,LA Clippers,Clippers,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
24374,2010-12-13T00:00:00.000Z,108,4,False,2010,Final, ,95,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
24375,2010-12-14T00:00:00.000Z,97,4,False,2010,Final, ,91,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
24376,2010-12-15T00:00:00.000Z,94,4,False,2010,Final, ,109,12,IND,Indiana,East,Central,Indiana Pacers,Pacers,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
24377,2010-12-15T00:00:00.000Z,92,4,False,2010,Final, ,90,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
24378,2010-12-17T00:00:00.000Z,90,4,False,2010,Final, ,85,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
24379,2010-12-18T00:00:00.000Z,115,4,False,2010,Final, ,113,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
24380,2010-12-19T00:00:00.000Z,110,4,False,2010,Final, ,120,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
24381,2010-12-20T00:00:00.000Z,108,4,False,2010,Final, ,75,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
24382,2010-12-22T00:00:00.000Z,105,4,False,2010,Final, ,91,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
24383,2010-12-23T00:00:00.000Z,79,4,False,2010,Final, ,84,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
24384,2010-12-25T00:00:00.000Z,86,4,False,2010,Final, ,78,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
24385,2010-12-26T00:00:00.000Z,93,4,False,2010,Final, ,86,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
24386,2010-12-27T00:00:00.000Z,105,4,False,2010,Final, ,100,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
24387,2010-12-28T00:00:00.000Z,95,4,False,2010,Final, ,77,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
24388,2010-12-29T00:00:00.000Z,104,4,False,2010,Final, ,90,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
24389,2011-02-23T00:00:00.000Z,119,4,False,2010,Final, ,124,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
24390,2011-02-23T00:00:00.000Z,105,4,False,2010,Final, ,97,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
24391,2011-02-25T00:00:00.000Z,92,4,False,2010,Final, ,110,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
24392,2011-02-26T00:00:00.000Z,120,4,False,2010,Final, ,92,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
24393,2011-02-27T00:00:00.000Z,91,4,False,2010,Final, ,95,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
24394,2011-02-28T00:00:00.000Z,100,4,False,2010,Final, ,90,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
24395,2011-03-01T00:00:00.000Z,109,4,False,2010,Final, ,93,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
24396,2011-03-02T00:00:00.000Z,107,4,False,2010,Final, ,88,20,NYK,New York,East,Atlantic,New York Knicks,Knicks,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans
24397,2011-03-04T00:00:00.000Z,104,4,False,2010,Final, ,111,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
24398,2011-03-05T00:00:00.000Z,109,4,False,2010,Final, ,102,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
24399,2011-03-06T00:00:00.000Z,125,4,False,2010,Final, ,117,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
24400,2011-03-07T00:00:00.000Z,107,4,False,2010,Final, ,101,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
24401,2011-03-08T00:00:00.000Z,85,4,False,2010,Final, ,95,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
24402,2011-03-09T00:00:00.000Z,94,4,False,2010,Final, ,96,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
24442,2010-10-27T00:00:00.000Z,110,4,False,2010,Final, ,88,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
24443,2010-10-29T00:00:00.000Z,105,4,False,2010,Final, ,101,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
24444,2010-10-30T00:00:00.000Z,98,4,False,2010,Final, ,88,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
24445,2010-10-31T00:00:00.000Z,83,4,False,2010,Final, ,99,13,LAC,LA,West,Pacific,LA Clippers,Clippers,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
24446,2010-11-02T00:00:00.000Z,129,4,False,2010,Final, ,97,16,MIA,Miami,East,Southeast,Miami Heat,Heat,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
24447,2010-11-03T00:00:00.000Z,101,4,False,2010,Final, ,75,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
24448,2010-11-03T00:00:00.000Z,107,4,False,2010,Final, ,92,13,LAC,LA,West,Pacific,LA Clippers,Clippers,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
24449,2010-11-05T00:00:00.000Z,103,4,False,2010,Final, ,113,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
24450,2010-11-05T00:00:00.000Z,85,4,False,2010,Final, ,78,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
24451,2010-11-06T00:00:00.000Z,81,4,False,2010,Final, ,87,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans
24452,2010-11-09T00:00:00.000Z,99,4,False,2010,Final, ,94,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
24453,2010-11-10T00:00:00.000Z,91,4,False,2010,Final, ,108,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
24454,2010-11-10T00:00:00.000Z,107,4,False,2010,Final, ,95,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs,13,LAC,LA,West,Pacific,LA Clippers,Clippers
24455,2010-11-11T00:00:00.000Z,118,4,False,2010,Final, ,112,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
24456,2010-11-12T00:00:00.000Z,106,4,False,2010,Final, ,110,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
24457,2010-11-13T00:00:00.000Z,116,4,False,2010,Final, ,93,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
24458,2010-11-14T00:00:00.000Z,96,4,False,2010,Final, ,104,20,NYK,New York,East,Atlantic,New York Knicks,Knicks,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
24459,2010-11-15T00:00:00.000Z,98,4,False,2010,Final, ,95,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans
24460,2010-11-16T00:00:00.000Z,92,4,False,2010,Final, ,95,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
24461,2010-11-17T00:00:00.000Z,99,4,False,2010,Final, ,97,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
24462,2010-11-19T00:00:00.000Z,95,4,False,2010,Final, ,112,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
24463,2010-11-20T00:00:00.000Z,97,4,False,2010,Final, ,95,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies,16,MIA,Miami,East,Southeast,Miami Heat,Heat
24464,2010-11-21T00:00:00.000Z,71,4,False,2010,Final, ,75,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans
24465,2010-11-22T00:00:00.000Z,117,4,False,2010,Final, ,107,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
24466,2010-11-23T00:00:00.000Z,100,4,False,2010,Final, ,89,12,IND,Indiana,East,Central,Indiana Pacers,Pacers,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
24467,2010-11-24T00:00:00.000Z,105,4,False,2010,Final, ,84,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
24468,2010-11-24T00:00:00.000Z,105,4,False,2010,Final, ,87,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans
24469,2010-11-25T00:00:00.000Z,100,4,False,2010,Final, ,82,13,LAC,LA,West,Pacific,LA Clippers,Clippers,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
24470,2010-11-26T00:00:00.000Z,111,4,False,2010,Final, ,100,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
24471,2010-11-26T00:00:00.000Z,116,4,False,2010,Final, ,111,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
24472,2010-11-27T00:00:00.000Z,99,4,False,2010,Final, ,100,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
24473,2010-11-28T00:00:00.000Z,97,4,False,2010,Final, ,109,13,LAC,LA,West,Pacific,LA Clippers,Clippers,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
24474,2010-11-30T00:00:00.000Z,98,4,False,2010,Final, ,118,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
24475,2010-12-01T00:00:00.000Z,120,4,False,2010,Final, ,123,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
24476,2010-12-03T00:00:00.000Z,107,4,False,2010,Final, ,101,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
24477,2010-12-16T00:00:00.000Z,97,4,False,2010,Final, ,89,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
24478,2010-12-17T00:00:00.000Z,108,4,False,2010,Final, ,99,12,IND,Indiana,East,Central,Indiana Pacers,Pacers,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
24479,2010-12-18T00:00:00.000Z,94,4,False,2010,Final, ,95,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards,16,MIA,Miami,East,Southeast,Miami Heat,Heat
24480,2010-12-19T00:00:00.000Z,93,4,False,2010,Final, ,102,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
24481,2010-12-20T00:00:00.000Z,94,4,False,2010,Final, ,93,12,IND,Indiana,East,Central,Indiana Pacers,Pacers,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans
24482,2010-12-22T00:00:00.000Z,109,4,False,2010,Final, ,103,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
24483,2010-12-26T00:00:00.000Z,89,4,False,2010,Final, ,95,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
24484,2010-12-27T00:00:00.000Z,113,4,False,2010,Final, ,98,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans
24485,2010-12-27T00:00:00.000Z,91,4,False,2010,Final, ,96,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
24486,2010-12-28T00:00:00.000Z,97,4,False,2010,Final, ,82,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
24487,2010-12-29T00:00:00.000Z,88,4,False,2010,Final, ,103,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
24488,2010-12-31T00:00:00.000Z,103,4,False,2010,Final, ,94,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
24489,2011-01-01T00:00:00.000Z,81,4,False,2010,Final, ,92,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans
24490,2011-01-02T00:00:00.000Z,98,4,False,2010,Final, ,92,20,NYK,New York,East,Atlantic,New York Knicks,Knicks,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
24491,2011-01-04T00:00:00.000Z,108,4,False,2010,Final, ,83,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
24492,2011-01-05T00:00:00.000Z,105,4,False,2010,Final, ,103,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
24493,2011-01-05T00:00:00.000Z,95,4,False,2010,Final, ,99,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
24494,2011-01-07T00:00:00.000Z,122,4,False,2010,Final, ,102,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
24495,2011-01-08T00:00:00.000Z,109,4,False,2010,Final, ,100,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
24496,2011-01-09T00:00:00.000Z,105,4,False,2010,Final, ,91,13,LAC,LA,West,Pacific,LA Clippers,Clippers,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
24497,2011-01-10T00:00:00.000Z,96,4,False,2010,Final, ,82,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
24498,2011-01-11T00:00:00.000Z,96,4,False,2010,Final, ,107,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
24499,2011-01-12T00:00:00.000Z,102,4,False,2010,Final, ,89,12,IND,Indiana,East,Central,Indiana Pacers,Pacers,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
24500,2011-01-12T00:00:00.000Z,131,4,False,2010,Final, ,125,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
24501,2011-01-14T00:00:00.000Z,83,4,False,2010,Final, ,93,20,NYK,New York,East,Atlantic,New York Knicks,Knicks,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
24502,2011-01-17T00:00:00.000Z,109,4,False,2010,Final, ,100,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
24503,2011-01-19T00:00:00.000Z,104,4,False,2010,Final, ,89,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
24504,2011-01-21T00:00:00.000Z,97,4,False,2010,Final, ,107,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
24505,2011-01-22T00:00:00.000Z,101,4,False,2010,Final, ,98,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
24506,2011-01-24T00:00:00.000Z,98,4,False,2010,Final, ,100,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
24507,2011-01-26T00:00:00.000Z,107,4,False,2010,Final, ,114,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
24508,2011-01-27T00:00:00.000Z,78,4,False,2010,Final, ,88,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
24509,2011-01-28T00:00:00.000Z,124,4,False,2010,Final, ,92,12,IND,Indiana,East,Central,Indiana Pacers,Pacers,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
24510,2011-02-23T00:00:00.000Z,105,4,False,2010,Final, ,111,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
24511,2011-02-25T00:00:00.000Z,121,4,False,2010,Final, ,113,16,MIA,Miami,East,Southeast,Miami Heat,Heat,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
24512,2011-02-27T00:00:00.000Z,89,4,False,2010,Final, ,91,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
24513,2011-02-28T00:00:00.000Z,103,4,False,2010,Final, ,104,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
24514,2011-03-01T00:00:00.000Z,92,4,False,2010,Final, ,90,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
24515,2011-03-02T00:00:00.000Z,105,4,False,2010,Final, ,116,9,DET,Detroit,East,Central,Detroit Pistons,Pistons,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
24516,2011-03-04T00:00:00.000Z,116,4,False,2010,Final, ,108,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
24579,2010-10-28T00:00:00.000Z,112,4,False,2010,Final, ,83,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
24580,2010-10-29T00:00:00.000Z,106,4,False,2010,Final, ,100,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
24581,2010-10-29T00:00:00.000Z,109,4,False,2010,Final, ,91,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors,13,LAC,LA,West,Pacific,LA Clippers,Clippers
24582,2010-10-30T00:00:00.000Z,104,4,False,2010,Final, ,107,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
24583,2010-11-02T00:00:00.000Z,124,4,False,2010,Final, ,105,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
24584,2010-11-03T00:00:00.000Z,94,4,False,2010,Final, ,85,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
24585,2010-11-03T00:00:00.000Z,101,4,False,2010,Final, ,102,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
24586,2010-11-05T00:00:00.000Z,111,4,False,2010,Final, ,104,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets,13,LAC,LA,West,Pacific,LA Clippers,Clippers
24587,2010-11-05T00:00:00.000Z,108,4,False,2010,Final, ,103,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
24588,2010-11-06T00:00:00.000Z,101,4,False,2010,Final, ,89,16,MIA,Miami,East,Southeast,Miami Heat,Heat,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
24589,2010-11-07T00:00:00.000Z,121,4,False,2010,Final, ,96,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
24590,2010-11-08T00:00:00.000Z,91,4,False,2010,Final, ,95,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
24591,2010-11-09T00:00:00.000Z,100,4,False,2010,Final, ,78,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
24592,2010-11-10T00:00:00.000Z,96,4,False,2010,Final, ,101,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
24593,2010-11-10T00:00:00.000Z,109,4,False,2010,Final, ,103,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
24594,2010-11-12T00:00:00.000Z,112,4,False,2010,Final, ,103,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
24595,2010-11-13T00:00:00.000Z,110,4,False,2010,Final, ,116,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
24596,2010-11-15T00:00:00.000Z,96,4,False,2010,Final, ,110,13,LAC,LA,West,Pacific,LA Clippers,Clippers,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
