id,date,home_team_score,period,postseason,season,status,time,visitor_team_score,home_team.id,home_team.abbreviation,home_team.city,home_team.conference,home_team.division,home_team.full_name,home_team.name,visitor_team.id,visitor_team.abbreviation,visitor_team.city,visitor_team.conference,visitor_team.division,visitor_team.full_name,visitor_team.name
32824,2016-12-05T00:00:00.000Z,96,4,False,2016,Final, ,97,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
32825,2016-12-06T00:00:00.000Z,112,4,False,2016,Final, ,105,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
32826,2016-12-07T00:00:00.000Z,87,4,False,2016,Final, ,77,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
32827,2016-12-08T00:00:00.000Z,95,4,False,2016,Final, ,91,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
32828,2016-12-09T00:00:00.000Z,94,4,False,2016,Final, ,101,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
32829,2016-12-10T00:00:00.000Z,130,4,False,2016,Final, ,101,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
32830,2016-12-11T00:00:00.000Z,99,4,False,2016,Final, ,96,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
32831,2017-02-24T00:00:00.000Z,102,4,False,2016,Final, ,92,12,IND,Indiana,East,Central,Indiana Pacers,Pacers,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
32832,2017-02-24T00:00:00.000Z,97,4,False,2016,Final, ,105,13,LAC,LA,West,Pacific,LA Clippers,Clippers,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
32833,2017-02-25T00:00:00.000Z,96,4,False,2016,Final, ,83,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans
32834,2017-02-26T00:00:00.000Z,98,4,False,2016,Final, ,105,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
32835,2017-02-27T00:00:00.000Z,108,4,False,2016,Final, ,119,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
32836,2017-02-28T00:00:00.000Z,109,4,False,2016,Final, ,106,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
32837,2017-03-01T00:00:00.000Z,90,4,False,2016,Final, ,101,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
32838,2017-03-01T00:00:00.000Z,80,4,False,2016,Final, ,107,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
32839,2017-03-03T00:00:00.000Z,112,4,False,2016,Final, ,101,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks,13,LAC,LA,West,Pacific,LA Clippers,Clippers
32840,2017-03-04T00:00:00.000Z,123,4,False,2016,Final, ,108,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
32841,2017-03-05T00:00:00.000Z,109,4,False,2016,Final, ,106,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
32842,2017-03-06T00:00:00.000Z,111,4,False,2016,Final, ,119,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
32843,2017-03-08T00:00:00.000Z,107,4,False,2016,Final, ,91,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves,13,LAC,LA,West,Pacific,LA Clippers,Clippers
32844,2017-03-09T00:00:00.000Z,102,4,False,2016,Final, ,92,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
32845,2017-03-10T00:00:00.000Z,99,4,False,2016,Final, ,85,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
32846,2017-03-11T00:00:00.000Z,104,4,False,2016,Final, ,89,16,MIA,Miami,East,Southeast,Miami Heat,Heat,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
32847,2017-03-12T00:00:00.000Z,102,4,False,2016,Final, ,98,12,IND,Indiana,East,Central,Indiana Pacers,Pacers,16,MIA,Miami,East,Southeast,Miami Heat,Heat
32848,2017-03-13T00:00:00.000Z,113,4,False,2016,Final, ,93,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
32849,2017-03-15T00:00:00.000Z,139,4,False,2016,Final, ,100,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
32850,2017-03-17T00:00:00.000Z,103,4,False,2016,Final, ,109,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
32851,2017-03-18T00:00:00.000Z,108,4,False,2016,Final, ,78,13,LAC,LA,West,Pacific,LA Clippers,Clippers,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
32852,2017-03-19T00:00:00.000Z,112,4,False,2016,Final, ,95,9,DET,Detroit,East,Central,Detroit Pistons,Pistons,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
32853,2017-03-20T00:00:00.000Z,107,4,False,2016,Final, ,100,12,IND,Indiana,East,Central,Indiana Pacers,Pacers,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
32854,2017-03-21T00:00:00.000Z,98,4,False,2016,Final, ,96,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
32855,2017-03-22T00:00:00.000Z,108,4,False,2016,Final, ,101,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
32856,2017-03-23T00:00:00.000Z,84,4,False,2016,Final, ,101,16,MIA,Miami,East,Southeast,Miami Heat,Heat,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
32857,2017-03-24T00:00:00.000Z,117,4,False,2016,Final, ,125,12,IND,Indiana,East,Central,Indiana Pacers,Pacers,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
32858,2017-03-26T00:00:00.000Z,106,4,False,2016,Final, ,94,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
32859,2017-03-27T00:00:00.000Z,131,4,False,2016,Final, ,112,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
32860,2017-03-28T00:00:00.000Z,106,4,False,2016,Final, ,113,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
32861,2017-03-29T00:00:00.000Z,100,4,False,2016,Final, ,103,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
32862,2017-03-31T00:00:00.000Z,95,4,False,2016,Final, ,100,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
32863,2017-04-01T00:00:00.000Z,121,4,False,2016,Final, ,111,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
32864,2017-04-02T00:00:00.000Z,108,4,False,2016,Final, ,103,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
32865,2017-04-04T00:00:00.000Z,131,4,False,2016,Final, ,134,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
32931,2016-11-25T00:00:00.000Z,103,4,False,2016,Final, ,109,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
32932,2016-11-25T00:00:00.000Z,85,4,False,2016,Final, ,109,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
32933,2016-11-26T00:00:00.000Z,100,4,False,2016,Final, ,112,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
32934,2016-11-27T00:00:00.000Z,96,4,False,2016,Final, ,104,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
32935,2016-11-28T00:00:00.000Z,122,4,False,2016,Final, ,95,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
32936,2016-11-29T00:00:00.000Z,89,4,False,2016,Final, ,112,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
32937,2016-11-30T00:00:00.000Z,87,4,False,2016,Final, ,94,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
32938,2016-12-01T00:00:00.000Z,95,4,False,2016,Final, ,94,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
32939,2016-12-02T00:00:00.000Z,111,4,False,2016,Final, ,105,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
32940,2016-12-03T00:00:00.000Z,107,4,False,2016,Final, ,82,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
32941,2016-12-04T00:00:00.000Z,106,4,False,2016,Final, ,98,20,NYK,New York,East,Atlantic,New York Knicks,Knicks,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
32942,2016-12-05T00:00:00.000Z,113,4,False,2016,Final, ,118,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
32943,2016-12-07T00:00:00.000Z,89,4,False,2016,Final, ,120,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
32944,2016-12-09T00:00:00.000Z,111,4,False,2016,Final, ,103,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
32945,2016-12-10T00:00:00.000Z,116,4,False,2016,Final, ,105,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
32946,2016-12-11T00:00:00.000Z,108,4,False,2016,Final, ,116,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
32947,2017-02-24T00:00:00.000Z,95,4,False,2016,Final, ,109,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
32948,2017-02-25T00:00:00.000Z,99,4,False,2016,Final, ,117,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
32949,2017-02-26T00:00:00.000Z,98,4,False,2016,Final, ,104,9,DET,Detroit,East,Central,Detroit Pistons,Pistons,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
32950,2017-02-27T00:00:00.000Z,96,4,False,2016,Final, ,89,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks,16,MIA,Miami,East,Southeast,Miami Heat,Heat
32951,2017-02-28T00:00:00.000Z,120,4,False,2016,Final, ,113,9,DET,Detroit,East,Central,Detroit Pistons,Pistons,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
32952,2017-03-01T00:00:00.000Z,98,4,False,2016,Final, ,110,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
32953,2017-03-03T00:00:00.000Z,118,4,False,2016,Final, ,111,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
32954,2017-03-04T00:00:00.000Z,101,4,False,2016,Final, ,94,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
32955,2017-03-05T00:00:00.000Z,97,4,False,2016,Final, ,105,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans
32956,2017-03-06T00:00:00.000Z,109,4,False,2016,Final, ,95,9,DET,Detroit,East,Central,Detroit Pistons,Pistons,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
32957,2017-03-07T00:00:00.000Z,122,4,False,2016,Final, ,111,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
32958,2017-03-08T00:00:00.000Z,104,4,False,2016,Final, ,93,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
32959,2017-03-10T00:00:00.000Z,122,4,False,2016,Final, ,130,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
32960,2017-03-11T00:00:00.000Z,112,4,False,2016,Final, ,92,9,DET,Detroit,East,Central,Detroit Pistons,Pistons,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
33072,2016-12-01T00:00:00.000Z,97,4,False,2016,Final, ,87,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
33073,2016-12-02T00:00:00.000Z,88,4,False,2016,Final, ,105,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
33074,2016-12-03T00:00:00.000Z,106,4,False,2016,Final, ,107,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
33075,2016-12-04T00:00:00.000Z,92,4,False,2016,Final, ,98,9,DET,Detroit,East,Central,Detroit Pistons,Pistons,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
33076,2016-12-05T00:00:00.000Z,112,4,False,2016,Final, ,116,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
33077,2016-12-05T00:00:00.000Z,101,4,False,2016,Final, ,107,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
33078,2016-12-06T00:00:00.000Z,102,4,False,2016,Final, ,91,9,DET,Detroit,East,Central,Detroit Pistons,Pistons,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
33079,2016-12-07T00:00:00.000Z,134,4,False,2016,Final, ,95,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
33080,2016-12-09T00:00:00.000Z,100,4,False,2016,Final, ,103,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
33081,2016-12-10T00:00:00.000Z,105,4,False,2016,Final, ,100,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls,16,MIA,Miami,East,Southeast,Miami Heat,Heat
33082,2016-12-11T00:00:00.000Z,112,4,False,2016,Final, ,118,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
33083,2017-02-25T00:00:00.000Z,85,4,False,2016,Final, ,99,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
33084,2017-02-26T00:00:00.000Z,124,4,False,2016,Final, ,121,13,LAC,LA,West,Pacific,LA Clippers,Clippers,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
33085,2017-02-27T00:00:00.000Z,98,4,False,2016,Final, ,114,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
33086,2017-02-28T00:00:00.000Z,107,4,False,2016,Final, ,125,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
33087,2017-03-01T00:00:00.000Z,109,4,False,2016,Final, ,86,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
33088,2017-03-01T00:00:00.000Z,103,4,False,2016,Final, ,122,13,LAC,LA,West,Pacific,LA Clippers,Clippers,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
33089,2017-03-03T00:00:00.000Z,106,4,False,2016,Final, ,114,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
33090,2017-03-04T00:00:00.000Z,91,4,False,2016,Final, ,101,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls,13,LAC,LA,West,Pacific,LA Clippers,Clippers
33091,2017-03-05T00:00:00.000Z,115,4,False,2016,Final, ,114,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
33092,2017-03-06T00:00:00.000Z,109,4,False,2016,Final, ,122,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
33093,2017-03-07T00:00:00.000Z,127,4,False,2016,Final, ,131,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
33094,2017-03-08T00:00:00.000Z,98,4,False,2016,Final, ,91,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
33095,2017-03-08T00:00:00.000Z,86,4,False,2016,Final, ,99,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
33096,2017-03-09T00:00:00.000Z,106,4,False,2016,Final, ,101,9,DET,Detroit,East,Central,Detroit Pistons,Pistons,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
33097,2017-03-10T00:00:00.000Z,94,4,False,2016,Final, ,115,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
33098,2017-03-11T00:00:00.000Z,102,4,False,2016,Final, ,95,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
33099,2017-03-12T00:00:00.000Z,101,4,False,2016,Final, ,110,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
33100,2017-03-13T00:00:00.000Z,107,4,False,2016,Final, ,99,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
33101,2017-03-14T00:00:00.000Z,106,4,False,2016,Final, ,104,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
33102,2017-03-15T00:00:00.000Z,98,4,False,2016,Final, ,77,12,IND,Indiana,East,Central,Indiana Pacers,Pacers,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
33103,2017-03-15T00:00:00.000Z,101,4,False,2016,Final, ,107,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
33104,2017-03-16T00:00:00.000Z,91,4,False,2016,Final, ,103,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
33105,2017-03-17T00:00:00.000Z,123,4,False,2016,Final, ,105,16,MIA,Miami,East,Southeast,Miami Heat,Heat,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
33106,2017-03-18T00:00:00.000Z,95,4,False,2016,Final, ,86,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
33107,2017-03-19T00:00:00.000Z,104,4,False,2016,Final, ,111,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
33108,2017-03-21T00:00:00.000Z,109,4,False,2016,Final, ,133,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers,13,LAC,LA,West,Pacific,LA Clippers,Clippers
33109,2017-03-22T00:00:00.000Z,126,4,False,2016,Final, ,113,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
33110,2017-03-23T00:00:00.000Z,97,4,False,2016,Final, ,95,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks,13,LAC,LA,West,Pacific,LA Clippers,Clippers
33111,2017-03-24T00:00:00.000Z,129,4,False,2016,Final, ,108,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
33112,2017-03-24T00:00:00.000Z,130,4,False,2016,Final, ,119,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
33113,2017-03-25T00:00:00.000Z,106,4,False,2016,Final, ,98,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
33114,2017-03-26T00:00:00.000Z,97,4,False,2016,Final, ,98,13,LAC,LA,West,Pacific,LA Clippers,Clippers,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
33115,2017-03-29T00:00:00.000Z,133,4,False,2016,Final, ,124,13,LAC,LA,West,Pacific,LA Clippers,Clippers,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
33116,2017-03-30T00:00:00.000Z,90,4,False,2016,Final, ,89,9,DET,Detroit,East,Central,Detroit Pistons,Pistons,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
33117,2017-03-31T00:00:00.000Z,108,4,False,2016,Final, ,105,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
33118,2017-04-01T00:00:00.000Z,115,4,False,2016,Final, ,104,13,LAC,LA,West,Pacific,LA Clippers,Clippers,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
33119,2017-04-02T00:00:00.000Z,109,4,False,2016,Final, ,103,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
33120,2017-04-04T00:00:00.000Z,108,4,False,2016,Final, ,90,12,IND,Indiana,East,Central,Indiana Pacers,Pacers,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
