id,date,home_team_score,period,postseason,season,status,time,visitor_team_score,home_team.id,home_team.abbreviation,home_team.city,home_team.conference,home_team.division,home_team.full_name,home_team.name,visitor_team.id,visitor_team.abbreviation,visitor_team.city,visitor_team.conference,visitor_team.division,visitor_team.full_name,visitor_team.name
24540,2012-01-21T00:00:00.000Z,128,4,False,2011,Final, ,95,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
24541,2012-01-23T00:00:00.000Z,90,4,False,2011,Final, ,91,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
24542,2012-01-25T00:00:00.000Z,90,4,False,2011,Final, ,105,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
24543,2012-01-27T00:00:00.000Z,107,4,False,2011,Final, ,100,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
24544,2012-01-27T00:00:00.000Z,109,4,False,2011,Final, ,71,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
24545,2012-01-28T00:00:00.000Z,95,4,False,2011,Final, ,74,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
24546,2012-01-29T00:00:00.000Z,87,4,False,2011,Final, ,88,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
24791,2011-12-27T00:00:00.000Z,115,4,False,2011,Final, ,107,16,MIA,Miami,East,Southeast,Miami Heat,Heat,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
24792,2011-12-28T00:00:00.000Z,95,4,False,2011,Final, ,96,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets,16,MIA,Miami,East,Southeast,Miami Heat,Heat
24793,2011-12-30T00:00:00.000Z,102,4,False,2011,Final, ,81,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
24794,2012-01-01T00:00:00.000Z,93,4,False,2011,Final, ,88,13,LAC,LA,West,Pacific,LA Clippers,Clippers,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
24795,2012-01-02T00:00:00.000Z,100,4,False,2011,Final, ,92,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
24796,2012-01-03T00:00:00.000Z,108,4,False,2011,Final, ,99,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
24797,2012-01-04T00:00:00.000Z,103,4,False,2011,Final, ,85,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
24798,2012-01-06T00:00:00.000Z,83,4,False,2011,Final, ,97,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
24799,2012-01-07T00:00:00.000Z,92,4,False,2011,Final, ,86,13,LAC,LA,West,Pacific,LA Clippers,Clippers,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
24800,2012-01-08T00:00:00.000Z,97,4,False,2011,Final, ,104,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
24801,2012-01-09T00:00:00.000Z,91,4,False,2011,Final, ,87,20,NYK,New York,East,Atlantic,New York Knicks,Knicks,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
24802,2012-01-10T00:00:00.000Z,70,4,False,2011,Final, ,82,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
24803,2012-01-10T00:00:00.000Z,111,4,False,2011,Final, ,106,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors,16,MIA,Miami,East,Southeast,Miami Heat,Heat
24804,2012-01-11T00:00:00.000Z,96,4,False,2011,Final, ,84,12,IND,Indiana,East,Central,Indiana Pacers,Pacers,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
24805,2012-01-12T00:00:00.000Z,111,4,False,2011,Final, ,81,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
24806,2012-01-13T00:00:00.000Z,103,4,False,2011,Final, ,89,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
24807,2012-01-14T00:00:00.000Z,99,4,False,2011,Final, ,60,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
24808,2012-01-15T00:00:00.000Z,102,4,False,2011,Final, ,91,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
24809,2012-01-16T00:00:00.000Z,102,4,False,2011,Final, ,86,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
24810,2012-01-18T00:00:00.000Z,87,4,False,2011,Final, ,93,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
24811,2012-01-20T00:00:00.000Z,75,4,False,2011,Final, ,114,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
24812,2012-01-21T00:00:00.000Z,74,4,False,2011,Final, ,84,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
24813,2012-01-23T00:00:00.000Z,101,4,False,2011,Final, ,89,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
24814,2012-01-25T00:00:00.000Z,90,4,False,2011,Final, ,95,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
24815,2012-01-27T00:00:00.000Z,116,4,False,2011,Final, ,101,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
24816,2012-01-30T00:00:00.000Z,112,4,False,2011,Final, ,100,13,LAC,LA,West,Pacific,LA Clippers,Clippers,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
24817,2012-01-31T00:00:00.000Z,90,4,False,2011,Final, ,93,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
24818,2012-02-01T00:00:00.000Z,100,4,False,2011,Final, ,64,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
24892,2011-12-27T00:00:00.000Z,101,4,False,2011,Final, ,79,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
24893,2011-12-28T00:00:00.000Z,85,4,False,2011,Final, ,90,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
24894,2011-12-30T00:00:00.000Z,102,4,False,2011,Final, ,99,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
24895,2011-12-31T00:00:00.000Z,104,4,False,2011,Final, ,89,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
24896,2012-01-01T00:00:00.000Z,86,4,False,2011,Final, ,94,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
24897,2012-01-02T00:00:00.000Z,85,4,False,2011,Final, ,90,20,NYK,New York,East,Atlantic,New York Knicks,Knicks,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
24898,2012-01-03T00:00:00.000Z,76,4,False,2011,Final, ,74,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
24899,2012-01-04T00:00:00.000Z,83,4,False,2011,Final, ,99,9,DET,Detroit,East,Central,Detroit Pistons,Pistons,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
24900,2012-01-05T00:00:00.000Z,107,4,False,2011,Final, ,96,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
24901,2012-01-06T00:00:00.000Z,96,4,False,2011,Final, ,73,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
24902,2012-01-07T00:00:00.000Z,97,4,False,2011,Final, ,62,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
24903,2012-01-08T00:00:00.000Z,109,4,False,2011,Final, ,93,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
24904,2012-01-09T00:00:00.000Z,92,4,False,2011,Final, ,68,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
24905,2012-01-10T00:00:00.000Z,93,4,False,2011,Final, ,78,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
24906,2012-01-11T00:00:00.000Z,87,4,False,2011,Final, ,90,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
24907,2012-01-12T00:00:00.000Z,109,4,False,2011,Final, ,117,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
24908,2012-01-13T00:00:00.000Z,120,4,False,2011,Final, ,89,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
24909,2012-01-14T00:00:00.000Z,97,4,False,2011,Final, ,83,12,IND,Indiana,East,Central,Indiana Pacers,Pacers,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
24910,2012-01-16T00:00:00.000Z,94,4,False,2011,Final, ,102,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
24911,2012-01-17T00:00:00.000Z,108,4,False,2011,Final, ,79,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz,13,LAC,LA,West,Pacific,LA Clippers,Clippers
24912,2012-01-18T00:00:00.000Z,104,4,False,2011,Final, ,108,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
24913,2012-01-18T00:00:00.000Z,91,4,False,2011,Final, ,89,13,LAC,LA,West,Pacific,LA Clippers,Clippers,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
24914,2012-01-19T00:00:00.000Z,98,4,False,2011,Final, ,87,16,MIA,Miami,East,Southeast,Miami Heat,Heat,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
24915,2012-01-20T00:00:00.000Z,104,4,False,2011,Final, ,108,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
24916,2012-01-21T00:00:00.000Z,113,4,False,2011,Final, ,92,16,MIA,Miami,East,Southeast,Miami Heat,Heat,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
24917,2012-01-22T00:00:00.000Z,82,4,False,2011,Final, ,91,16,MIA,Miami,East,Southeast,Miami Heat,Heat,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
24918,2012-01-23T00:00:00.000Z,92,4,False,2011,Final, ,97,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
24919,2012-01-24T00:00:00.000Z,83,4,False,2011,Final, ,102,12,IND,Indiana,East,Central,Indiana Pacers,Pacers,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
24920,2012-01-25T00:00:00.000Z,91,4,False,2011,Final, ,81,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
24921,2012-01-27T00:00:00.000Z,99,4,False,2011,Final, ,89,16,MIA,Miami,East,Southeast,Miami Heat,Heat,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
24922,2012-01-29T00:00:00.000Z,101,4,False,2011,Final, ,106,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
24923,2012-01-30T00:00:00.000Z,88,4,False,2011,Final, ,98,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
24924,2012-01-31T00:00:00.000Z,100,4,False,2011,Final, ,97,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
24925,2012-02-01T00:00:00.000Z,105,4,False,2011,Final, ,97,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks,16,MIA,Miami,East,Southeast,Miami Heat,Heat
24926,2012-02-02T00:00:00.000Z,119,4,False,2011,Final, ,101,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
24927,2012-02-03T00:00:00.000Z,79,4,False,2011,Final, ,99,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers,16,MIA,Miami,East,Southeast,Miami Heat,Heat
24928,2012-02-04T00:00:00.000Z,107,4,False,2011,Final, ,96,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
24929,2012-02-06T00:00:00.000Z,90,4,False,2011,Final, ,99,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
24930,2012-02-08T00:00:00.000Z,99,4,False,2011,Final, ,92,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,13,LAC,LA,West,Pacific,LA Clippers,Clippers
24931,2012-02-08T00:00:00.000Z,67,4,False,2011,Final, ,90,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
24932,2012-02-10T00:00:00.000Z,109,4,False,2011,Final, ,92,9,DET,Detroit,East,Central,Detroit Pistons,Pistons,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
24933,2012-02-10T00:00:00.000Z,112,4,False,2011,Final, ,113,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
24934,2012-02-11T00:00:00.000Z,94,4,False,2011,Final, ,99,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
24935,2012-02-12T00:00:00.000Z,92,4,False,2011,Final, ,94,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
24936,2012-02-13T00:00:00.000Z,102,4,False,2011,Final, ,96,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
24937,2012-02-14T00:00:00.000Z,121,4,False,2011,Final, ,115,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
24938,2012-02-14T00:00:00.000Z,86,4,False,2011,Final, ,78,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
24939,2012-02-15T00:00:00.000Z,100,4,False,2011,Final, ,105,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
24940,2012-02-15T00:00:00.000Z,96,4,False,2011,Final, ,95,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
24941,2012-02-16T00:00:00.000Z,71,4,False,2011,Final, ,74,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers,13,LAC,LA,West,Pacific,LA Clippers,Clippers
24942,2012-02-17T00:00:00.000Z,94,4,False,2011,Final, ,85,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
24943,2012-02-17T00:00:00.000Z,114,4,False,2011,Final, ,100,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
24944,2012-02-17T00:00:00.000Z,111,4,False,2011,Final, ,99,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
24945,2012-02-18T00:00:00.000Z,100,4,False,2011,Final, ,103,13,LAC,LA,West,Pacific,LA Clippers,Clippers,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
24946,2012-02-18T00:00:00.000Z,97,4,False,2011,Final, ,77,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
24947,2012-02-19T00:00:00.000Z,93,4,False,2011,Final, ,92,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
24948,2012-02-19T00:00:00.000Z,96,4,False,2011,Final, ,81,9,DET,Detroit,East,Central,Detroit Pistons,Pistons,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
24949,2012-02-19T00:00:00.000Z,101,4,False,2011,Final, ,85,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
24950,2012-02-20T00:00:00.000Z,90,4,False,2011,Final, ,79,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
24951,2012-02-20T00:00:00.000Z,90,4,False,2011,Final, ,93,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
24952,2012-02-20T00:00:00.000Z,103,4,False,2011,Final, ,101,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
24953,2012-02-20T00:00:00.000Z,104,4,False,2011,Final, ,97,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors,13,LAC,LA,West,Pacific,LA Clippers,Clippers
24954,2012-02-21T00:00:00.000Z,101,4,False,2011,Final, ,100,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
25450,2011-12-28T00:00:00.000Z,92,4,False,2011,Final, ,78,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
25451,2011-12-29T00:00:00.000Z,94,4,False,2011,Final, ,78,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
25452,2011-12-30T00:00:00.000Z,113,4,False,2011,Final, ,93,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
25453,2011-12-31T00:00:00.000Z,79,4,False,2011,Final, ,107,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
25454,2012-01-01T00:00:00.000Z,99,4,False,2011,Final, ,90,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
25455,2012-01-02T00:00:00.000Z,92,4,False,2011,Final, ,100,16,MIA,Miami,East,Southeast,Miami Heat,Heat,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
