id,date,home_team_score,period,postseason,season,status,time,visitor_team_score,home_team.id,home_team.abbreviation,home_team.city,home_team.conference,home_team.division,home_team.full_name,home_team.name,visitor_team.id,visitor_team.abbreviation,visitor_team.city,visitor_team.conference,visitor_team.division,visitor_team.full_name,visitor_team.name
21220,2009-02-25T00:00:00.000Z,103,4,False,2008,Final, ,120,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
21221,2009-02-27T00:00:00.000Z,103,4,False,2008,Final, ,108,20,NYK,New York,East,Atlantic,New York Knicks,Knicks,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
21222,2009-02-28T00:00:00.000Z,105,4,False,2008,Final, ,102,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
21223,2009-03-01T00:00:00.000Z,94,4,False,2008,Final, ,105,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
21224,2009-03-02T00:00:00.000Z,100,4,False,2008,Final, ,107,16,MIA,Miami,East,Southeast,Miami Heat,Heat,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
21225,2009-03-03T00:00:00.000Z,111,4,False,2008,Final, ,99,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
21226,2009-03-04T00:00:00.000Z,88,4,False,2008,Final, ,83,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
21227,2009-03-06T00:00:00.000Z,100,4,False,2008,Final, ,78,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
21228,2009-03-07T00:00:00.000Z,105,4,False,2008,Final, ,110,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
21229,2009-03-08T00:00:00.000Z,114,4,False,2008,Final, ,106,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
21230,2009-03-09T00:00:00.000Z,130,4,False,2008,Final, ,127,16,MIA,Miami,East,Southeast,Miami Heat,Heat,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
21231,2009-03-10T00:00:00.000Z,100,4,False,2008,Final, ,86,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
21232,2009-03-10T00:00:00.000Z,98,4,False,2008,Final, ,99,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
21342,2009-01-03T00:00:00.000Z,103,4,False,2008,Final, ,100,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
21343,2009-01-04T00:00:00.000Z,100,4,False,2008,Final, ,86,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
21344,2009-01-05T00:00:00.000Z,98,4,False,2008,Final, ,90,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
21345,2009-01-06T00:00:00.000Z,114,4,False,2008,Final, ,106,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
21346,2009-01-07T00:00:00.000Z,108,4,False,2008,Final, ,97,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets,16,MIA,Miami,East,Southeast,Miami Heat,Heat
21347,2009-01-07T00:00:00.000Z,84,4,False,2008,Final, ,83,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
21348,2009-01-09T00:00:00.000Z,98,4,False,2008,Final, ,83,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
21349,2009-01-10T00:00:00.000Z,96,4,False,2008,Final, ,76,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
21350,2009-01-11T00:00:00.000Z,103,4,False,2008,Final, ,109,13,LAC,LA,West,Pacific,LA Clippers,Clippers,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
21351,2009-01-12T00:00:00.000Z,120,4,False,2008,Final, ,113,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
21352,2009-01-13T00:00:00.000Z,99,4,False,2008,Final, ,97,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
21353,2009-01-14T00:00:00.000Z,110,4,False,2008,Final, ,106,12,IND,Indiana,East,Central,Indiana Pacers,Pacers,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
21354,2009-01-14T00:00:00.000Z,97,4,False,2008,Final, ,104,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans
21355,2009-01-16T00:00:00.000Z,103,4,False,2008,Final, ,105,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
21356,2009-01-17T00:00:00.000Z,101,4,False,2008,Final, ,92,13,LAC,LA,West,Pacific,LA Clippers,Clippers,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
21357,2009-01-19T00:00:00.000Z,87,4,False,2008,Final, ,84,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
21358,2009-01-21T00:00:00.000Z,108,4,False,2008,Final, ,99,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
21359,2009-01-23T00:00:00.000Z,94,4,False,2008,Final, ,91,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
21360,2009-01-24T00:00:00.000Z,103,4,False,2008,Final, ,97,16,MIA,Miami,East,Southeast,Miami Heat,Heat,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
21361,2009-01-25T00:00:00.000Z,105,4,False,2008,Final, ,108,9,DET,Detroit,East,Central,Detroit Pistons,Pistons,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
21362,2009-01-26T00:00:00.000Z,101,4,False,2008,Final, ,86,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
21363,2009-01-27T00:00:00.000Z,85,4,False,2008,Final, ,100,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
21364,2009-01-28T00:00:00.000Z,93,4,False,2008,Final, ,95,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
21365,2009-01-30T00:00:00.000Z,112,4,False,2008,Final, ,95,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,13,LAC,LA,West,Pacific,LA Clippers,Clippers
21366,2009-01-31T00:00:00.000Z,110,4,False,2008,Final, ,107,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
21367,2009-02-01T00:00:00.000Z,122,4,False,2008,Final, ,118,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
21368,2009-02-02T00:00:00.000Z,95,4,False,2008,Final, ,105,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
21472,2008-10-28T00:00:00.000Z,90,4,False,2008,Final, ,85,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
21473,2008-10-28T00:00:00.000Z,96,4,False,2008,Final, ,76,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
21474,2008-10-29T00:00:00.000Z,85,4,False,2008,Final, ,99,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
21475,2008-10-29T00:00:00.000Z,100,4,False,2008,Final, ,94,9,DET,Detroit,East,Central,Detroit Pistons,Pistons,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
21476,2008-10-29T00:00:00.000Z,98,4,False,2008,Final, ,103,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
21477,2008-11-01T00:00:00.000Z,96,4,False,2008,Final, ,86,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
21478,2008-11-01T00:00:00.000Z,101,4,False,2008,Final, ,79,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz,13,LAC,LA,West,Pacific,LA Clippers,Clippers
21479,2008-11-03T00:00:00.000Z,81,4,False,2008,Final, ,100,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
21480,2008-11-04T00:00:00.000Z,81,4,False,2008,Final, ,98,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
21481,2008-11-05T00:00:00.000Z,93,4,False,2008,Final, ,100,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
21482,2008-11-05T00:00:00.000Z,111,4,False,2008,Final, ,101,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
21483,2008-11-06T00:00:00.000Z,101,4,False,2008,Final, ,99,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
21484,2008-11-07T00:00:00.000Z,108,4,False,2008,Final, ,114,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
21485,2008-11-08T00:00:00.000Z,97,4,False,2008,Final, ,106,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
21486,2008-11-09T00:00:00.000Z,103,4,False,2008,Final, ,92,13,LAC,LA,West,Pacific,LA Clippers,Clippers,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
21487,2008-11-10T00:00:00.000Z,99,4,False,2008,Final, ,94,16,MIA,Miami,East,Southeast,Miami Heat,Heat,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
21488,2008-11-11T00:00:00.000Z,99,4,False,2008,Final, ,93,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
21489,2008-11-12T00:00:00.000Z,82,4,False,2008,Final, ,78,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
21490,2008-11-14T00:00:00.000Z,116,4,False,2008,Final, ,106,20,NYK,New York,East,Atlantic,New York Knicks,Knicks,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
21491,2008-11-15T00:00:00.000Z,105,4,False,2008,Final, ,93,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
21492,2008-11-18T00:00:00.000Z,109,4,False,2008,Final, ,94,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
21493,2008-11-19T00:00:00.000Z,96,4,False,2008,Final, ,89,9,DET,Detroit,East,Central,Detroit Pistons,Pistons,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
21494,2008-11-21T00:00:00.000Z,80,4,False,2008,Final, ,105,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans
21495,2008-11-22T00:00:00.000Z,109,4,False,2008,Final, ,97,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
21496,2008-11-23T00:00:00.000Z,118,4,False,2008,Final, ,108,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
21497,2008-11-24T00:00:00.000Z,81,4,False,2008,Final, ,94,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
21498,2008-11-25T00:00:00.000Z,109,4,False,2008,Final, ,106,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
21499,2008-11-26T00:00:00.000Z,102,4,False,2008,Final, ,96,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
21500,2008-11-26T00:00:00.000Z,106,4,False,2008,Final, ,68,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers,16,MIA,Miami,East,Southeast,Miami Heat,Heat
21501,2008-11-28T00:00:00.000Z,112,4,False,2008,Final, ,97,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
21502,2008-11-29T00:00:00.000Z,97,4,False,2008,Final, ,106,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
21503,2008-11-30T00:00:00.000Z,92,4,False,2008,Final, ,103,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
21504,2008-12-02T00:00:00.000Z,95,4,False,2008,Final, ,103,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
21556,2008-10-28T00:00:00.000Z,108,4,False,2008,Final, ,95,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
21557,2008-10-29T00:00:00.000Z,85,4,False,2008,Final, ,95,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
21558,2008-10-29T00:00:00.000Z,120,4,False,2008,Final, ,115,20,NYK,New York,East,Atlantic,New York Knicks,Knicks,16,MIA,Miami,East,Southeast,Miami Heat,Heat
21559,2008-10-29T00:00:00.000Z,87,4,False,2008,Final, ,98,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
21560,2008-10-29T00:00:00.000Z,79,4,False,2008,Final, ,117,13,LAC,LA,West,Pacific,LA Clippers,Clippers,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
21561,2008-10-31T00:00:00.000Z,96,4,False,2008,Final, ,80,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
21562,2008-11-01T00:00:00.000Z,95,4,False,2008,Final, ,79,12,IND,Indiana,East,Central,Indiana Pacers,Pacers,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
21563,2008-11-05T00:00:00.000Z,103,4,False,2008,Final, ,96,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
21564,2008-11-07T00:00:00.000Z,103,4,False,2008,Final, ,96,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
21565,2008-11-09T00:00:00.000Z,115,4,False,2008,Final, ,98,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
21566,2008-11-11T00:00:00.000Z,92,4,False,2008,Final, ,80,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
