id,date,home_team_score,period,postseason,season,status,time,visitor_team_score,home_team.id,home_team.abbreviation,home_team.city,home_team.conference,home_team.division,home_team.full_name,home_team.name,visitor_team.id,visitor_team.abbreviation,visitor_team.city,visitor_team.conference,visitor_team.division,visitor_team.full_name,visitor_team.name
27208,2013-01-12T00:00:00.000Z,99,4,False,2012,Final, ,128,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings,16,MIA,Miami,East,Southeast,Miami Heat,Heat
27209,2013-01-13T00:00:00.000Z,96,4,False,2012,Final, ,107,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
27210,2013-01-13T00:00:00.000Z,113,4,False,2012,Final, ,93,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
27211,2013-01-14T00:00:00.000Z,97,4,False,2012,Final, ,58,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
27212,2013-01-14T00:00:00.000Z,104,4,False,2012,Final, ,97,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz,16,MIA,Miami,East,Southeast,Miami Heat,Heat
27213,2013-01-15T00:00:00.000Z,115,4,False,2012,Final, ,111,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
27214,2013-01-15T00:00:00.000Z,104,4,False,2012,Final, ,88,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
27215,2013-01-16T00:00:00.000Z,105,4,False,2012,Final, ,107,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
27216,2013-01-16T00:00:00.000Z,117,4,False,2012,Final, ,97,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
27217,2013-01-16T00:00:00.000Z,88,4,False,2012,Final, ,93,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
27218,2013-01-17T00:00:00.000Z,90,4,False,2012,Final, ,99,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers,16,MIA,Miami,East,Southeast,Miami Heat,Heat
27219,2013-01-18T00:00:00.000Z,108,4,False,2012,Final, ,101,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
27220,2013-01-18T00:00:00.000Z,95,4,False,2012,Final, ,88,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
27221,2013-01-19T00:00:00.000Z,93,4,False,2012,Final, ,98,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
27222,2013-01-19T00:00:00.000Z,94,4,False,2012,Final, ,87,13,LAC,LA,West,Pacific,LA Clippers,Clippers,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
27223,2013-01-21T00:00:00.000Z,85,4,False,2012,Final, ,90,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
27224,2013-01-21T00:00:00.000Z,95,4,False,2012,Final, ,98,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
27225,2013-01-22T00:00:00.000Z,97,4,False,2012,Final, ,109,13,LAC,LA,West,Pacific,LA Clippers,Clippers,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
27226,2013-01-23T00:00:00.000Z,123,4,False,2012,Final, ,116,16,MIA,Miami,East,Southeast,Miami Heat,Heat,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
27227,2013-01-23T00:00:00.000Z,106,4,False,2012,Final, ,93,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
27228,2013-01-23T00:00:00.000Z,92,4,False,2012,Final, ,88,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
27229,2013-01-24T00:00:00.000Z,86,4,False,2012,Final, ,89,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
27230,2013-01-25T00:00:00.000Z,110,4,False,2012,Final, ,88,16,MIA,Miami,East,Southeast,Miami Heat,Heat,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
27231,2013-01-25T00:00:00.000Z,107,4,False,2012,Final, ,113,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
27232,2013-01-26T00:00:00.000Z,109,4,False,2012,Final, ,102,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
27233,2013-01-26T00:00:00.000Z,114,4,False,2012,Final, ,110,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
27234,2013-01-27T00:00:00.000Z,102,4,False,2012,Final, ,104,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
27235,2013-01-28T00:00:00.000Z,97,4,False,2012,Final, ,77,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
27236,2013-01-29T00:00:00.000Z,111,4,False,2012,Final, ,106,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans
27237,2013-01-30T00:00:00.000Z,99,4,False,2012,Final, ,81,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
27238,2013-01-30T00:00:00.000Z,118,4,False,2012,Final, ,110,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
27239,2013-02-01T00:00:00.000Z,89,4,False,2012,Final, ,80,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
27240,2013-02-02T00:00:00.000Z,105,4,False,2012,Final, ,99,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
27241,2013-02-04T00:00:00.000Z,98,4,False,2012,Final, ,100,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
27242,2013-02-05T00:00:00.000Z,112,4,False,2012,Final, ,104,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
27243,2013-02-06T00:00:00.000Z,69,4,False,2012,Final, ,88,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
27244,2013-02-08T00:00:00.000Z,118,4,False,2012,Final, ,103,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
27245,2013-02-10T00:00:00.000Z,117,4,False,2012,Final, ,111,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
27246,2013-02-11T00:00:00.000Z,90,4,False,2012,Final, ,107,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers,13,LAC,LA,West,Pacific,LA Clippers,Clippers
27247,2013-02-13T00:00:00.000Z,96,4,False,2012,Final, ,85,9,DET,Detroit,East,Central,Detroit Pistons,Pistons,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
27248,2013-02-13T00:00:00.000Z,106,4,False,2012,Final, ,96,13,LAC,LA,West,Pacific,LA Clippers,Clippers,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
27340,2013-01-17T00:00:00.000Z,87,4,False,2012,Final, ,102,9,DET,Detroit,East,Central,Detroit Pistons,Pistons,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
27341,2013-01-18T00:00:00.000Z,100,4,False,2012,Final, ,106,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
27342,2013-01-19T00:00:00.000Z,93,4,False,2012,Final, ,97,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
27343,2013-01-20T00:00:00.000Z,121,4,False,2012,Final, ,118,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
27344,2013-01-21T00:00:00.000Z,94,4,False,2012,Final, ,100,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
27345,2013-01-23T00:00:00.000Z,104,4,False,2012,Final, ,99,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
27346,2013-01-25T00:00:00.000Z,101,4,False,2012,Final, ,77,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
27347,2013-01-26T00:00:00.000Z,108,4,False,2012,Final, ,99,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
27348,2013-01-27T00:00:00.000Z,106,4,False,2012,Final, ,104,20,NYK,New York,East,Atlantic,New York Knicks,Knicks,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
27349,2013-01-28T00:00:00.000Z,102,4,False,2012,Final, ,114,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
27350,2013-01-30T00:00:00.000Z,88,4,False,2012,Final, ,104,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
27351,2013-01-30T00:00:00.000Z,92,4,False,2012,Final, ,86,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
27352,2013-02-01T00:00:00.000Z,93,4,False,2012,Final, ,89,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
27479,2013-01-17T00:00:00.000Z,77,4,False,2012,Final, ,90,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves,13,LAC,LA,West,Pacific,LA Clippers,Clippers
27480,2013-01-18T00:00:00.000Z,99,4,False,2012,Final, ,100,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
27481,2013-01-19T00:00:00.000Z,104,4,False,2012,Final, ,110,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
27482,2013-01-20T00:00:00.000Z,105,4,False,2012,Final, ,111,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
27483,2013-01-21T00:00:00.000Z,81,4,False,2012,Final, ,82,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
27484,2013-01-23T00:00:00.000Z,95,4,False,2012,Final, ,105,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
27485,2013-01-25T00:00:00.000Z,113,4,False,2012,Final, ,108,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
27486,2013-01-26T00:00:00.000Z,121,4,False,2012,Final, ,93,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
27487,2013-01-27T00:00:00.000Z,83,4,False,2012,Final, ,91,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans
27488,2013-01-28T00:00:00.000Z,94,4,False,2012,Final, ,96,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
27489,2013-01-29T00:00:00.000Z,90,4,False,2012,Final, ,117,9,DET,Detroit,East,Central,Detroit Pistons,Pistons,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
27490,2013-01-30T00:00:00.000Z,98,4,False,2012,Final, ,79,12,IND,Indiana,East,Central,Indiana Pacers,Pacers,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
27491,2013-01-30T00:00:00.000Z,90,4,False,2012,Final, ,96,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves,13,LAC,LA,West,Pacific,LA Clippers,Clippers
27492,2013-02-01T00:00:00.000Z,85,4,False,2012,Final, ,76,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
27493,2013-02-02T00:00:00.000Z,96,4,False,2012,Final, ,86,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
27494,2013-02-03T00:00:00.000Z,106,4,False,2012,Final, ,104,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,13,LAC,LA,West,Pacific,LA Clippers,Clippers
27495,2013-02-04T00:00:00.000Z,99,4,False,2012,Final, ,85,20,NYK,New York,East,Atlantic,New York Knicks,Knicks,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
27496,2013-02-06T00:00:00.000Z,114,4,False,2012,Final, ,108,16,MIA,Miami,East,Southeast,Miami Heat,Heat,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
27497,2013-02-08T00:00:00.000Z,99,4,False,2012,Final, ,93,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
27597,2013-01-24T00:00:00.000Z,95,4,False,2012,Final, ,97,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
27598,2013-01-25T00:00:00.000Z,114,4,False,2012,Final, ,101,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
27599,2013-01-26T00:00:00.000Z,97,4,False,2012,Final, ,80,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
27600,2013-01-27T00:00:00.000Z,96,4,False,2012,Final, ,83,13,LAC,LA,West,Pacific,LA Clippers,Clippers,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
27601,2013-01-28T00:00:00.000Z,100,4,False,2012,Final, ,103,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
27602,2013-01-30T00:00:00.000Z,85,4,False,2012,Final, ,105,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets,16,MIA,Miami,East,Southeast,Miami Heat,Heat
27603,2013-02-01T00:00:00.000Z,86,4,False,2012,Final, ,77,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
27604,2013-02-02T00:00:00.000Z,107,4,False,2012,Final, ,98,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
27605,2013-02-04T00:00:00.000Z,99,4,False,2012,Final, ,94,16,MIA,Miami,East,Southeast,Miami Heat,Heat,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
27606,2013-02-05T00:00:00.000Z,90,4,False,2012,Final, ,96,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
27607,2013-02-06T00:00:00.000Z,95,4,False,2012,Final, ,99,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
27608,2013-02-06T00:00:00.000Z,119,4,False,2012,Final, ,98,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
27609,2013-02-08T00:00:00.000Z,119,4,False,2012,Final, ,109,9,DET,Detroit,East,Central,Detroit Pistons,Pistons,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
27610,2013-02-10T00:00:00.000Z,105,4,False,2012,Final, ,88,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
27611,2013-02-11T00:00:00.000Z,86,4,False,2012,Final, ,105,9,DET,Detroit,East,Central,Detroit Pistons,Pistons,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans
27612,2013-02-12T00:00:00.000Z,109,4,False,2012,Final, ,108,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
27613,2013-02-13T00:00:00.000Z,101,4,False,2012,Final, ,77,12,IND,Indiana,East,Central,Indiana Pacers,Pacers,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
27747,2013-01-31T00:00:00.000Z,106,4,False,2012,Final, ,89,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
27748,2013-02-01T00:00:00.000Z,98,4,False,2012,Final, ,73,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors,13,LAC,LA,West,Pacific,LA Clippers,Clippers
27749,2013-02-01T00:00:00.000Z,100,4,False,2012,Final, ,111,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
27750,2013-02-02T00:00:00.000Z,76,4,False,2012,Final, ,93,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
27751,2013-02-03T00:00:00.000Z,85,4,False,2012,Final, ,100,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors,16,MIA,Miami,East,Southeast,Miami Heat,Heat
27752,2013-02-04T00:00:00.000Z,78,4,False,2012,Final, ,61,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
27753,2013-02-05T00:00:00.000Z,83,4,False,2012,Final, ,92,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
27754,2013-02-06T00:00:00.000Z,76,4,False,2012,Final, ,86,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic,13,LAC,LA,West,Pacific,LA Clippers,Clippers
27755,2013-02-08T00:00:00.000Z,127,4,False,2012,Final, ,96,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
27756,2013-02-10T00:00:00.000Z,86,4,False,2012,Final, ,111,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
27757,2013-02-11T00:00:00.000Z,90,4,False,2012,Final, ,102,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
27758,2013-02-13T00:00:00.000Z,88,4,False,2012,Final, ,92,20,NYK,New York,East,Atlantic,New York Knicks,Knicks,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
27886,2013-01-31T00:00:00.000Z,100,4,False,2012,Final, ,97,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
27887,2013-02-01T00:00:00.000Z,102,4,False,2012,Final, ,89,12,IND,Indiana,East,Central,Indiana Pacers,Pacers,16,MIA,Miami,East,Southeast,Miami Heat,Heat
27888,2013-02-01T00:00:00.000Z,99,4,False,2012,Final, ,109,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
27889,2013-02-02T00:00:00.000Z,120,4,False,2012,Final, ,81,20,NYK,New York,East,Atlantic,New York Knicks,Knicks,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
27890,2013-02-06T00:00:00.000Z,93,4,False,2012,Final, ,84,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
27891,2013-02-08T00:00:00.000Z,111,4,False,2012,Final, ,89,16,MIA,Miami,East,Southeast,Miami Heat,Heat,13,LAC,LA,West,Pacific,LA Clippers,Clippers
27892,2013-02-09T00:00:00.000Z,116,4,False,2012,Final, ,91,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
27893,2013-02-10T00:00:00.000Z,107,4,False,2012,Final, ,97,16,MIA,Miami,East,Southeast,Miami Heat,Heat,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
