id,date,home_team_score,period,postseason,season,status,time,visitor_team_score,home_team.id,home_team.abbreviation,home_team.city,home_team.conference,home_team.division,home_team.full_name,home_team.name,visitor_team.id,visitor_team.abbreviation,visitor_team.city,visitor_team.conference,visitor_team.division,visitor_team.full_name,visitor_team.name
27545,2015-12-12T00:00:00.000Z,100,4,False,2015,Final, ,105,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets,13,LAC,LA,West,Pacific,LA Clippers,Clippers
27546,2015-12-14T00:00:00.000Z,118,4,False,2015,Final, ,81,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
27547,2015-12-16T00:00:00.000Z,98,4,False,2015,Final, ,85,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
27548,2015-12-18T00:00:00.000Z,101,4,False,2015,Final, ,109,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
27549,2016-01-30T00:00:00.000Z,109,4,False,2015,Final, ,105,12,IND,Indiana,East,Central,Indiana Pacers,Pacers,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
27550,2016-01-31T00:00:00.000Z,105,4,False,2015,Final, ,87,16,MIA,Miami,East,Southeast,Miami Heat,Heat,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
27551,2016-02-01T00:00:00.000Z,106,4,False,2015,Final, ,111,12,IND,Indiana,East,Central,Indiana Pacers,Pacers,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
27552,2016-02-02T00:00:00.000Z,107,4,False,2015,Final, ,95,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
27553,2016-02-03T00:00:00.000Z,86,4,False,2015,Final, ,124,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
27554,2016-02-04T00:00:00.000Z,103,4,False,2015,Final, ,110,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
27555,2016-02-05T00:00:00.000Z,102,4,False,2015,Final, ,96,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
27556,2016-02-06T00:00:00.000Z,116,4,False,2015,Final, ,108,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
27557,2016-02-07T00:00:00.000Z,128,4,False,2015,Final, ,119,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
27558,2016-02-08T00:00:00.000Z,120,4,False,2015,Final, ,100,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
27559,2016-02-10T00:00:00.000Z,117,4,False,2015,Final, ,112,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
27560,2016-02-20T00:00:00.000Z,109,4,False,2015,Final, ,117,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
27561,2016-02-21T00:00:00.000Z,101,4,False,2015,Final, ,121,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
27562,2016-02-24T00:00:00.000Z,81,4,False,2015,Final, ,87,13,LAC,LA,West,Pacific,LA Clippers,Clippers,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
27563,2016-02-25T00:00:00.000Z,105,4,False,2015,Final, ,119,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
27564,2016-02-26T00:00:00.000Z,95,4,False,2015,Final, ,96,12,IND,Indiana,East,Central,Indiana Pacers,Pacers,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
27565,2016-02-27T00:00:00.000Z,118,4,False,2015,Final, ,121,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
27566,2016-02-28T00:00:00.000Z,130,4,False,2015,Final, ,116,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
27567,2016-02-29T00:00:00.000Z,100,4,False,2015,Final, ,95,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
27568,2016-03-01T00:00:00.000Z,107,4,False,2015,Final, ,101,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
27569,2016-03-02T00:00:00.000Z,104,4,False,2015,Final, ,94,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
27570,2016-03-02T00:00:00.000Z,103,4,False,2015,Final, ,98,13,LAC,LA,West,Pacific,LA Clippers,Clippers,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
27571,2016-03-03T00:00:00.000Z,101,4,False,2015,Final, ,104,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
27572,2016-03-04T00:00:00.000Z,105,4,False,2015,Final, ,104,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
27573,2016-03-05T00:00:00.000Z,99,4,False,2015,Final, ,100,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
27574,2016-03-05T00:00:00.000Z,94,4,False,2015,Final, ,106,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
27575,2016-03-06T00:00:00.000Z,123,4,False,2015,Final, ,103,9,DET,Detroit,East,Central,Detroit Pistons,Pistons,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
27576,2016-03-06T00:00:00.000Z,103,4,False,2015,Final, ,98,16,MIA,Miami,East,Southeast,Miami Heat,Heat,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
27577,2016-03-07T00:00:00.000Z,108,4,False,2015,Final, ,103,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
27578,2016-03-07T00:00:00.000Z,115,4,False,2015,Final, ,112,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
27579,2016-03-08T00:00:00.000Z,116,4,False,2015,Final, ,109,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
27580,2016-03-08T00:00:00.000Z,107,4,False,2015,Final, ,98,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
27581,2016-03-09T00:00:00.000Z,104,4,False,2015,Final, ,118,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
27582,2016-03-09T00:00:00.000Z,114,4,False,2015,Final, ,108,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks,16,MIA,Miami,East,Southeast,Miami Heat,Heat
27682,2015-10-27T00:00:00.000Z,94,4,False,2015,Final, ,106,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
27683,2015-10-27T00:00:00.000Z,111,4,False,2015,Final, ,95,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans
27684,2015-10-28T00:00:00.000Z,112,4,False,2015,Final, ,95,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
27685,2015-10-28T00:00:00.000Z,104,4,False,2015,Final, ,94,16,MIA,Miami,East,Southeast,Miami Heat,Heat,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
27686,2015-10-28T00:00:00.000Z,112,4,False,2015,Final, ,106,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
27687,2015-10-28T00:00:00.000Z,104,4,False,2015,Final, ,111,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings,13,LAC,LA,West,Pacific,LA Clippers,Clippers
27688,2015-10-29T00:00:00.000Z,104,4,False,2015,Final, ,88,13,LAC,LA,West,Pacific,LA Clippers,Clippers,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
27689,2015-10-30T00:00:00.000Z,103,4,False,2015,Final, ,113,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
27690,2015-12-15T00:00:00.000Z,107,4,False,2015,Final, ,97,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
27691,2015-12-16T00:00:00.000Z,113,4,False,2015,Final, ,98,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
27692,2015-12-16T00:00:00.000Z,103,4,False,2015,Final, ,90,13,LAC,LA,West,Pacific,LA Clippers,Clippers,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
27693,2015-12-17T00:00:00.000Z,109,4,False,2015,Final, ,99,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
27694,2015-12-18T00:00:00.000Z,97,4,False,2015,Final, ,107,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
27695,2015-12-19T00:00:00.000Z,107,4,False,2015,Final, ,91,20,NYK,New York,East,Atlantic,New York Knicks,Knicks,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
27696,2015-12-20T00:00:00.000Z,116,4,False,2015,Final, ,109,16,MIA,Miami,East,Southeast,Miami Heat,Heat,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
27697,2015-12-21T00:00:00.000Z,106,4,False,2015,Final, ,92,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
27698,2015-12-23T00:00:00.000Z,104,4,False,2015,Final, ,101,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
27699,2015-12-25T00:00:00.000Z,94,4,False,2015,Final, ,88,16,MIA,Miami,East,Southeast,Miami Heat,Heat,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans
27700,2015-12-26T00:00:00.000Z,110,4,False,2015,Final, ,108,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
27701,2015-12-28T00:00:00.000Z,103,4,False,2015,Final, ,93,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
27702,2015-12-30T00:00:00.000Z,94,4,False,2015,Final, ,80,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
27703,2015-12-31T00:00:00.000Z,110,4,False,2015,Final, ,114,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
27704,2016-01-01T00:00:00.000Z,104,4,False,2015,Final, ,94,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
27705,2016-01-02T00:00:00.000Z,142,4,False,2015,Final, ,119,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
27706,2016-01-04T00:00:00.000Z,111,4,False,2015,Final, ,101,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
27707,2016-01-05T00:00:00.000Z,101,4,False,2015,Final, ,107,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
27708,2016-01-06T00:00:00.000Z,94,4,False,2015,Final, ,99,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
27709,2016-01-08T00:00:00.000Z,95,4,False,2015,Final, ,103,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns,16,MIA,Miami,East,Southeast,Miami Heat,Heat
27710,2016-01-10T00:00:00.000Z,115,4,False,2015,Final, ,110,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
27711,2016-01-12T00:00:00.000Z,106,4,False,2015,Final, ,101,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
27712,2016-01-13T00:00:00.000Z,110,4,False,2015,Final, ,104,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
27713,2016-01-30T00:00:00.000Z,111,4,False,2015,Final, ,107,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
27714,2016-01-31T00:00:00.000Z,120,4,False,2015,Final, ,93,13,LAC,LA,West,Pacific,LA Clippers,Clippers,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
27715,2016-02-01T00:00:00.000Z,112,4,False,2015,Final, ,93,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
